carb3_activity,process_set_id,process_id,duty_family,unit_id,default_share,sizing_basis,evidence_tier,provenance,confidence
"Oil refinery, gas processing etc",default,hydrotreating,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not motive_power; the MOT share is the refinery's electricity, and motor_elec makes motive_power. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, hydrotreating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, hydrotreating) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,catalytic_reforming,PHEAT,furnace_ht_gas,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which reaches heat rank 4 and the duty is rank 5; furnace_ht_gas burns the same natural gas and reaches rank 5, and HTH units are admitted at PHEAT rows (note 22 section 5). Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, catalytic_reforming) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector other), yielding other 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 4 and the duty's grade_rank is 5, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
"Oil refinery, gas processing etc",default,catalytic_reforming,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, catalytic_reforming) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, catalytic_reforming) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,hydrogen_production,PHEAT,furnace_ht_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, hydrogen_production) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK Table U4 2024 Other industries / HTH), yielding gas 0.87, other 0.13. The unit is the STM-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. NO ELIGIBILITY ROW for the incumbent fuel: unit_eligibility.csv offers no unit at (Oil refinery, gas processing etc, hydrogen_production) that burns the fuel this process actually uses, only electric ones. An electric resistance heater is not a 2024 incumbent, so the library's own unit for that family and fuel is named instead. The gap is in unit_eligibility.csv. See DONE_default_unit.md. C10 CONFLICT: this unit's grade_out is 5 and the duty's grade_rank is 5, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
"Oil refinery, gas processing etc",default,hydrogen_production,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from electrolyser_alkaline, which makes hydrogen, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, hydrogen_production) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the EN-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, hydrogen_production) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,hydrocracking,PHEAT,refinery_process_heat_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, hydrocracking) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector other), yielding other 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
"Oil refinery, gas processing etc",default,hydrocracking,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, hydrocracking) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, hydrocracking) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,fcc,PHEAT,furnace_ht_gas,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which reaches heat rank 4 and the duty is rank 5; furnace_ht_gas burns the same natural gas and reaches rank 5, and HTH units are admitted at PHEAT rows (note 22 section 5). The real incumbent is the catalyst regenerator burning coke, which no unit represents. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, fcc) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector other), yielding other 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 4 and the duty's grade_rank is 5, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
"Oil refinery, gas processing etc",default,fcc,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, fcc) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, fcc) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,alkylation,STM,boiler_lt_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, alkylation) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector other), yielding other 1.00. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family STM is both eligible for (Oil refinery, gas processing etc, alkylation) and admitted by C10 (the heat grade cascade) at grade_rank 4, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,alkylation,REF,chiller_electric,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not cooling; the REF share is electrical (the row's own provenance), and chiller_electric makes cooling_0_15, the band Task 3 gave the row. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, alkylation) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family REF is both eligible for (Oil refinery, gas processing etc, alkylation) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,other_units,PHEAT,furnace_ht_gas,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which reaches heat rank 4 and the duty is rank 5; furnace_ht_gas burns the same natural gas and reaches rank 5, and HTH units are admitted at PHEAT rows (note 22 section 5). Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, other_units) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK Table U4 2024 Other industries / HTH), yielding gas 0.87, other 0.13. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 4 and the duty's grade_rank is 5, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
"Oil refinery, gas processing etc",default,other_units,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from refinery_process_heat_gas, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, other_units) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the PHEAT-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",low
"Oil refinery, gas processing etc",default,utilities_steam,STM,boiler_lt_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, utilities_steam) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the STM-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 3 and the duty's grade_rank is 4, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
"Oil refinery, gas processing etc",default,utilities_steam,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from resistance_heater_lt, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Oil refinery, gas processing etc, default, utilities_steam) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Oil refinery, gas processing etc, utilities_steam) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Oil refinery, gas processing etc",default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Oil refinery, gas processing etc, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Paper Mill,default,stock_preparation,MOT,paper_stock_prep_elec,1.00000,throughput,derived,"COMIT chemistry-spine unit for process stock_preparation, eligible at this activity in unit_eligibility.csv. Fuel vectors present from [CARB3_EP] for (Paper Mill, default, stock_preparation); the split between them from [ECUK_2025_U4] (single vector gas). [CARB3_WE_CEMENT] section 1.12 is the shape followed: a chemistry process takes its COMIT route unit at sizing_basis throughput.",medium
Paper Mill,default,stock_preparation,LTH,paper_stock_prep_elec,1.00000,throughput,derived,"COMIT chemistry-spine unit for process stock_preparation, eligible at this activity in unit_eligibility.csv. Fuel vectors present from [CARB3_EP] for (Paper Mill, default, stock_preparation); the split between them from [ECUK_2025_U4] (single vector gas). [CARB3_WE_CEMENT] section 1.12 is the shape followed: a chemistry process takes its COMIT route unit at sizing_basis throughput.",medium
Paper Mill,default,paper_machine_wet_end,MOT,paper_press_elec,1.00000,throughput,derived,"COMIT chemistry-spine unit for process paper_machine_wet_end, eligible at this activity in unit_eligibility.csv. Fuel vectors present from [CARB3_EP] for (Paper Mill, default, paper_machine_wet_end); the split between them from [ECUK_2025_U4] (single vector electricity). [CARB3_WE_CEMENT] section 1.12 is the shape followed: a chemistry process takes its COMIT route unit at sizing_basis throughput.",medium
Paper Mill,default,paper_machine_drying,STM,paper_dryer_elec,1.00000,throughput,derived,"COMIT chemistry-spine unit for process paper_machine_drying, eligible at this activity in unit_eligibility.csv. Fuel vectors present from [CARB3_EP] for (Paper Mill, default, paper_machine_drying); the split between them from [ECUK_2025_U4] (single vector gas). [CARB3_WE_CEMENT] section 1.12 is the shape followed: a chemistry process takes its COMIT route unit at sizing_basis throughput.",medium
Paper Mill,default,paper_machine_drying,MOT,paper_dryer_elec,1.00000,throughput,derived,"COMIT chemistry-spine unit for process paper_machine_drying, eligible at this activity in unit_eligibility.csv. Fuel vectors present from [CARB3_EP] for (Paper Mill, default, paper_machine_drying); the split between them from [ECUK_2025_U4] (single vector gas). [CARB3_WE_CEMENT] section 1.12 is the shape followed: a chemistry process takes its COMIT route unit at sizing_basis throughput.",medium
Paper Mill,default,effluent_water_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Paper Mill, effluent_water_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Paper Mill,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Paper Mill, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Paper Mill,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Paper Mill, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Post Office Sorting Centre,default,sortation_machinery,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Post Office Sorting Centre, sortation_machinery) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Post Office Sorting Centre,default,materials_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Post Office Sorting Centre, materials_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Post Office Sorting Centre,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Post Office Sorting Centre, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Post Office Sorting Centre,default,space_heating,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Post Office Sorting Centre, default, space_heating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Post Office Sorting Centre,default,water_heating,LTH,boiler_lt_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Post Office Sorting Centre, default, water_heating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Pottery,default,raw_material_preparation,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pottery, raw_material_preparation) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pottery,default,forming,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pottery, forming) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pottery,default,drying,DRY,dryer_direct_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Pottery, default, drying) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Pottery,default,biscuit_firing,HTH,furnace_ht_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Pottery, default, biscuit_firing) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the HTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 5 and the duty's grade_rank is 6, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Pottery,default,glazing_decoration,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pottery, glazing_decoration) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pottery,default,glost_decoration_firing,HTH,furnace_ht_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Pottery, default, glost_decoration_firing) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the HTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 5 and the duty's grade_rank is 6, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Pottery,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pottery, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pottery,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Pottery, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Provender Mill,default,grinding,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, grinding) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,mixing_batching,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, mixing_batching) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,pelleting_press,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, pelleting_press) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,steam_conditioning,STM,chp_gas_ccgt,0.23500,duty_annual,assumed,"[DUKES_7_4] ""Fuel used to generate heat"" by sector, 2024, divided by [ECUK_2025_U4] Table U4, 2024, ""Low temperature process - total"" plus ""Drying / separation - total"" for the same sector, both at 1 ktoe = 11.63 GWh. DUKES sector ""Food, beverages and tobacco"": 5156.2 GWh / (1886.4 ktoe x 11.63 GWh/ktoe = 21938.8 GWh) = 0.235. The activity maps to that sector through carb3_comit_crosswalk.csv (COMIT sector ""Food & drink""). This is a FUEL-basis ratio, not a delivered-heat ratio: a CHP delivers less heat per unit of fuel than a boiler, so the share of the DELIVERED duty is lower than this. DUKES publishes no per-duty or per-site share, which is why the denominator is the sector's whole low-grade heat end use. NO ELIGIBILITY ROW for the incumbent fuel: unit_eligibility.csv offers no unit at (Provender Mill, steam_conditioning) that burns the fuel this process actually uses, only electric ones. An electric resistance heater is not a 2024 incumbent, so the library's own unit for that family and fuel is named instead. The gap is in unit_eligibility.csv. See DONE_default_unit.md.",low
Provender Mill,default,steam_conditioning,STM,boiler_lt_gas,0.76500,duty_annual,assumed,"Residual of the [DUKES_7_4]/[ECUK_2025_U4] CHP share on this duty (1 - 0.235). Boilers serve what the CHP does not. Fuel vectors present from [CARB3_EP] for (Provender Mill, default, steam_conditioning); the split between them from [ECUK_2025_U4] (single vector gas). NO ELIGIBILITY ROW for the incumbent fuel: unit_eligibility.csv offers no unit at (Provender Mill, steam_conditioning) that burns the fuel this process actually uses, only electric ones. An electric resistance heater is not a 2024 incumbent, so the library's own unit for that family and fuel is named instead. The gap is in unit_eligibility.csv. See DONE_default_unit.md.",low
Provender Mill,default,material_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, material_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,compressed_air,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, compressed_air) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Provender Mill, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Provender Mill,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Provender Mill, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Pumping Mines,default,dewatering_pumping,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pumping Mines, dewatering_pumping) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pumping Mines,default,ventilation,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pumping Mines, ventilation) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Pumping Mines,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Pumping Mines, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Scrap Metal/Breakers Yard,default,material_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Scrap Metal/Breakers Yard, material_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
