technology_code,technology_name,sector,technology_category,output_commodity,carrier_id,unit_type,abatement,disposition,unit_id,fuel_carrier_id,reason,notes
IPRDRYBIOS01,Drying / separation technology based on solid biomass,Paper,Biomass,IPRDRY,solid_biomass,dryer,,collapsed,dryer_direct_biomass,solid_biomass,Per-sector copy of the DRY duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYLPG01,Drying / separation technology based on liquified petroleum gas,Paper,Oil,IPRDRY,lpg,dryer,,collapsed,dryer_direct_lpg,lpg,Per-sector copy of the DRY duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYNGA01,Drying / separation technology based on natural gas,Paper,Natural gas,IPRDRY,natural_gas,dryer,,collapsed,dryer_direct_gas,natural_gas,Per-sector copy of the DRY duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHBIOS01,Low-temperature heat  technology based on solid biomass (boiler),Paper,Biomass,IPRLTH,solid_biomass,boiler,,collapsed,boiler_lt_biomass,solid_biomass,Per-sector copy of the LTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHLPG01,Low-temperature heat  technology based on liquified petroleum gas (boiler),Paper,Oil,IPRLTH,lpg,boiler,,collapsed,boiler_lt_lpg,lpg,Per-sector copy of the LTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHNGA01,Low-temperature heat  technology based on natural gas (boiler),Paper,Natural gas,IPRLTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Per-sector copy of the LTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHBIOS01,Generic process technology for other energy services based on solid biomass,Paper,Biomass,IPROTH,solid_biomass,generic_process,,collapsed,generic_process_biomass,solid_biomass,Per-sector copy of the OTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHLPG01,Generic process technology for other energy services based on liquified petroleum gas,Paper,Oil,IPROTH,lpg,generic_process,,collapsed,generic_process_lpg,lpg,Per-sector copy of the OTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHNGA01,Generic process technology for other energy services based on natural gas / biomethane,Paper,Natural gas,IPROTH,natural_gas,generic_process,,collapsed,generic_process_gas,natural_gas,Per-sector copy of the OTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCBIOS01,Low-temperature heat space technology based on solid biomass (boiler),Paper,Biomass,IPRSPC,solid_biomass,boiler,,collapsed,boiler_spc_biomass,solid_biomass,Per-sector copy of the SPC duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCLPG01,Low-temperature heat space technology based on liquified petroleum gas (boiler),Paper,Oil,IPRSPC,lpg,boiler,,collapsed,boiler_spc_lpg,lpg,Per-sector copy of the SPC duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCNGA01,Low-temperature heat space technology based on natural gas (boiler),Paper,Natural gas,IPRSPC,natural_gas,boiler,,collapsed,boiler_spc_gas,natural_gas,Per-sector copy of the SPC duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPPCHPCCGTH01,CCGT CHP based on hydrogen,Paper,Hydrogen,IPPLTH,hydrogen,chp,,collapsed,chp_hydrogen_ccgt,hydrogen,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IPPLTHELCHP01,Heat pump,Paper,Heat pump,IPPLTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPPPRODRY01,Dryers (standard),Paper,Electricity,IPPBPA,electricity,paper_machine,,preserved,paper_dryer_elec,electricity,"Chemistry node, paper machine drying.",
IPPPROOTH01,Technologies for the other production steps (standard),Paper,Standard_FF,IPPPBP,electricity,paper_machine,,preserved,paper_stock_prep_elec,electricity,A2: `Standard_FF` on 'Technologies for the other production steps (standard)'; only INDDISTELC. unit.csv names IPPPROOTH01 in paper_stock_prep_elec's provenance_ref.,
IPPPROPRS01,Press section (standard),Paper,Standard_FF,IPPPBD,electricity,paper_machine,,preserved,paper_press_elec,electricity,A2: `Standard_FF` on 'Press section (standard)'; only INDDISTELC in emitting_fuel_commodities.,
IPR01,"Demand technology (not an actual technology only transforms energy services (IPRDRY, IPRLTH, IPRMOT, IPRREF, IPROTH) into final demand commodity (IPR))",Paper,Standard_FF,IPR,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
IPRCHPCCGTH01,CCGT CHP based on hydrogen,Paper,Hydrogen,IPRSTM,hydrogen,chp,,collapsed,chp_hydrogen_ccgt,hydrogen,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYELC01,Drying / separation technology based on electricity,Paper,Electricity,IPRDRY,electricity,dryer,,collapsed,dryer_electric,electricity,Per-sector copy of the DRY duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYELCHP01,Drying / separation technology based on heat pump,Paper,Heat pump,IPRDRY,electricity,heat_pump,,collapsed,dryer_heat_pump,electricity,Per-sector copy of the DRY duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYHDG01,Drying / separation technology based on hydrogen,Paper,Hydrogen,IPRDRY,hydrogen,dryer,,collapsed,dryer_direct_hydrogen,hydrogen,Per-sector copy of the DRY duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRDRYSTM01,"Drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Paper,Steam,IPRDRY,,dryer,,collapsed,dryer_steam,,"Per-sector copy of the DRY duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IPRLTHELC01,Low-temperature heat  technology based on electricity (boiler),Paper,Electricity,IPRLTH,electricity,resistance_heater,,collapsed,resistance_heater_lt,electricity,Per-sector copy of the LTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHELCHP01,Low-temperature heat  technology based on heat pump,Paper,Heat pump,IPRLTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHHDG01,Low-temperature heat  technology based on hydrogen (boiler),Paper,Hydrogen,IPRLTH,hydrogen,boiler,,collapsed,boiler_lt_hydrogen,hydrogen,Per-sector copy of the LTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRLTHSTM01,"Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Paper,Steam,IPRLTH,,heat_exchanger,,collapsed,heat_exchanger_lt_steam,,"Per-sector copy of the LTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IPRMOTELC01,Electric motor technology,Paper,Electricity,IPRMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHELC01,Generic process technology for other energy services based on electricity,Paper,Electricity,IPROTH,electricity,generic_process,,collapsed,generic_process_elec,electricity,Per-sector copy of the OTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHHDG01,Generic process technology for other energy services based on hydrogen,Paper,Hydrogen,IPROTH,hydrogen,generic_process,,collapsed,generic_process_hydrogen,hydrogen,Per-sector copy of the OTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPROTHSTM01,"Generic process technology for other energy services based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Paper,Steam,IPROTH,,generic_process,,collapsed,generic_process_steam,,"Per-sector copy of the OTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IPRSPCELC01,Low-temperature heat space technology based on electricity (boiler),Paper,Electricity,IPRSPC,electricity,resistance_heater,,collapsed,resistance_heater_spc,electricity,Per-sector copy of the SPC duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCELCHP01,Low-temperature space heat technology based on heat pump,Paper,Heat pump,IPRSPC,electricity,heat_pump,,collapsed,heat_pump_spc_air,electricity,Per-sector copy of the SPC duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCHDG01,Low-temperature heat space technology based on hydrogen (boiler),Paper,Hydrogen,IPRSPC,hydrogen,boiler,,collapsed,boiler_spc_hydrogen,hydrogen,Per-sector copy of the SPC duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPRSPCSTM01,"Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Paper,Steam,IPRSPC,,heat_exchanger,,collapsed,heat_exchanger_spc_steam,,"Per-sector copy of the SPC duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IPRSTMHP01,Steam generation by heat pump,Paper,Heat pump,IPRSTM,electricity,heat_pump,,collapsed,heat_pump_ht,electricity,Per-sector copy of the STM duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
POILREF01,Oil refinery with relatively fixed output mix,Refineries,Standard_FF,PRCOIL,natural_gas,refinery,,preserved,refinery_fixed_mix_gas,natural_gas,A2: `Standard_FF` on the fixed-output-mix oil refinery; IND_NGABOM present.,
POILREF02,Oil refinery with flexible output mix,Refineries,Standard_FF,PRCOIL,natural_gas,refinery,,preserved,refinery_flexible_mix_gas,natural_gas,A2: `Standard_FF` on the flexible-output-mix oil refinery; IND_NGABOM present.,
PCHP-CCP01,"CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)",Refineries,Natural gas,PCHPHEAT,natural_gas,chp,,preserved,refinery_process_heat_gas,natural_gas,"Service spine, PHEAT duty family. Refinery CHP CCGT with flexible refinery gas / natural gas / HFO input; unit.csv binds the primary carrier natural_gas under D13.",
ITXCHPBIOS01,Steam turbine CHP based on solid biomass,Textiles,Biomass,ITXSTM,solid_biomass,chp,,collapsed,chp_biomass_st,solid_biomass,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
ITXCHPGT01,Gas turbine CHP based on natural gas,Textiles,Natural gas,ITXSTM,natural_gas,chp,,collapsed,chp_gas_turbine,natural_gas,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYBIOS01,Drying / separation technology based on solid biomass,Textiles,Biomass,ITXDRY,solid_biomass,dryer,,collapsed,dryer_direct_biomass,solid_biomass,Per-sector copy of the DRY duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYHCO01,Drying / separation technology based on coal,Textiles,Coal,ITXDRY,coal,dryer,,collapsed,dryer_direct_coal,coal,Per-sector copy of the DRY duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYLPG01,Drying / separation technology based on liquified petroleum gas,Textiles,Oil,ITXDRY,lpg,dryer,,collapsed,dryer_direct_lpg,lpg,Per-sector copy of the DRY duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYNGA01,Drying / separation technology based on natural gas,Textiles,Natural gas,ITXDRY,natural_gas,dryer,,collapsed,dryer_direct_gas,natural_gas,Per-sector copy of the DRY duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHBIOS01,Low-temperature heat  technology based on solid biomass (boiler),Textiles,Biomass,ITXLTH,solid_biomass,boiler,,collapsed,boiler_lt_biomass,solid_biomass,Per-sector copy of the LTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHHCO01,Low-temperature heat  technology based on coal (boiler),Textiles,Coal,ITXLTH,coal,boiler,,collapsed,boiler_lt_coal,coal,Per-sector copy of the LTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHLPG01,Low-temperature heat  technology based on liquified petroleum gas (boiler),Textiles,Oil,ITXLTH,lpg,boiler,,collapsed,boiler_lt_lpg,lpg,Per-sector copy of the LTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHNGA01,Low-temperature heat  technology based on natural gas (boiler),Textiles,Natural gas,ITXLTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Per-sector copy of the LTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCBIOS01,Low-temperature space heat technology based on solid biomass (boiler),Textiles,Biomass,ITXSPC,solid_biomass,boiler,,collapsed,boiler_spc_biomass,solid_biomass,Per-sector copy of the SPC duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCHCO01,Low-temperature space heat  technology based on coal (boiler),Textiles,Coal,ITXSPC,coal,boiler,,collapsed,boiler_spc_coal,coal,Per-sector copy of the SPC duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCLPG01,Low-temperature space heat technology based on liquified petroleum gas (boiler),Textiles,Oil,ITXSPC,lpg,boiler,,collapsed,boiler_spc_lpg,lpg,Per-sector copy of the SPC duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCNGA01,Low-temperature space heat technology based on natural gas (boiler),Textiles,Natural gas,ITXSPC,natural_gas,boiler,,collapsed,boiler_spc_gas,natural_gas,Per-sector copy of the SPC duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITX01,"Demand technology (not an actual technology only transforms energy services (ITXDRY, ITXLTH, ITXMOT, ITXSPC) into final demand commodity (ITX))",Textiles,Standard_FF,ITX,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
ITXCHPCCGTH01,CCGT CHP based on hydrogen,Textiles,Hydrogen,ITXSTM,hydrogen,chp,,collapsed,chp_hydrogen_ccgt,hydrogen,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYELC01,Drying / separation technology based on electricity,Textiles,Electricity,ITXDRY,electricity,dryer,,collapsed,dryer_electric,electricity,Per-sector copy of the DRY duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYELCHP01,Drying / separation technology based on heat pump,Textiles,Heat pump,ITXDRY,electricity,heat_pump,,collapsed,dryer_heat_pump,electricity,Per-sector copy of the DRY duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYHDG01,Drying / separation technology based on hydrogen,Textiles,Hydrogen,ITXDRY,hydrogen,dryer,,collapsed,dryer_direct_hydrogen,hydrogen,Per-sector copy of the DRY duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXDRYSTM01,"Drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Textiles,Steam,ITXDRY,,dryer,,collapsed,dryer_steam,,"Per-sector copy of the DRY duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
ITXLTHELC01,Low-temperature heat  technology based on electricity (boiler),Textiles,Electricity,ITXLTH,electricity,resistance_heater,,collapsed,resistance_heater_lt,electricity,Per-sector copy of the LTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHELCHP01,Low-temperature heat  technology based on heat pump,Textiles,Heat pump,ITXLTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHHDG01,Low-temperature heat  technology based on hydrogen (boiler),Textiles,Hydrogen,ITXLTH,hydrogen,boiler,,collapsed,boiler_lt_hydrogen,hydrogen,Per-sector copy of the LTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXLTHSTM01,"Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Textiles,Steam,ITXLTH,,heat_exchanger,,collapsed,heat_exchanger_lt_steam,,"Per-sector copy of the LTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
ITXMOTELC01,Electric motor technology,Textiles,Electricity,ITXMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCELC01,Low-temperature space heat  technology based on electricity (boiler),Textiles,Electricity,ITXSPC,electricity,resistance_heater,,collapsed,resistance_heater_spc,electricity,Per-sector copy of the SPC duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCELCHP01,Low-temperature space heat technology based on heat pump,Textiles,Heat pump,ITXSPC,electricity,heat_pump,,collapsed,heat_pump_spc_air,electricity,Per-sector copy of the SPC duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCHDG01,Low-temperature space heat  technology based on hydrogen (boiler),Textiles,Hydrogen,ITXSPC,hydrogen,boiler,,collapsed,boiler_spc_hydrogen,hydrogen,Per-sector copy of the SPC duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ITXSPCSTM01,"Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Textiles,Steam,ITXSPC,,heat_exchanger,,collapsed,heat_exchanger_spc_steam,,"Per-sector copy of the SPC duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
ITXSTMHP01,Steam generation by heat pump,Textiles,Heat pump,ITXSTM,electricity,heat_pump,,collapsed,heat_pump_ht,electricity,Per-sector copy of the STM duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHCHPBIOS01,Steam turbine CHP based on solid biomass,Vehicles,Biomass,IVHSTM,solid_biomass,chp,,collapsed,chp_biomass_st,solid_biomass,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IVHCHPGT01,Gas turbine CHP based on natural gas,Vehicles,Natural gas,IVHSTM,natural_gas,chp,,collapsed,chp_gas_turbine,natural_gas,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHBIOS01,High-temperature heat technology based on solid biomass (boiler),Vehicles,Biomass,IVHHTH,solid_biomass,furnace,,collapsed,furnace_ht_biomass,solid_biomass,Per-sector copy of the HTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHHCO01,High-temperature heat technology based on coal (boiler),Vehicles,Coal,IVHHTH,coal,furnace,,collapsed,furnace_ht_coal,coal,Per-sector copy of the HTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHLPG01,High-temperature heat technology based on liquified petroleum gas (boiler),Vehicles,Oil,IVHHTH,lpg,furnace,,collapsed,furnace_ht_lpg,lpg,Per-sector copy of the HTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHNGA01,High-temperature heat technology based on natural gas / biomethane (boiler),Vehicles,Natural gas,IVHHTH,natural_gas,furnace,,collapsed,furnace_ht_gas,natural_gas,Per-sector copy of the HTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHBIOS01,Low-temperature heat  technology based on solid biomass (boiler),Vehicles,Biomass,IVHLTH,solid_biomass,boiler,,collapsed,boiler_lt_biomass,solid_biomass,Per-sector copy of the LTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHHCO01,Low-temperature heat  technology based on coal (boiler),Vehicles,Coal,IVHLTH,coal,boiler,,collapsed,boiler_lt_coal,coal,Per-sector copy of the LTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHLPG01,Low-temperature heat  technology based on liquified petroleum gas (boiler),Vehicles,Oil,IVHLTH,lpg,boiler,,collapsed,boiler_lt_lpg,lpg,Per-sector copy of the LTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHNGA01,Low-temperature heat  technology based on natural gas (boiler),Vehicles,Natural gas,IVHLTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Per-sector copy of the LTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHBIOS01,Generic process technology for other energy services based on solid biomass,Vehicles,Biomass,IVHOTH,solid_biomass,generic_process,,collapsed,generic_process_biomass,solid_biomass,Per-sector copy of the OTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHHCO01,Generic process technology for other energy services based on coal,Vehicles,Coal,IVHOTH,coal,generic_process,,collapsed,generic_process_coal,coal,Per-sector copy of the OTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHLPG01,Generic process technology for other energy services based on liquified petroleum gas,Vehicles,Oil,IVHOTH,lpg,generic_process,,collapsed,generic_process_lpg,lpg,Per-sector copy of the OTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHNGA01,Generic process technology for other energy services based on natural gas / biomethane,Vehicles,Natural gas,IVHOTH,natural_gas,generic_process,,collapsed,generic_process_gas,natural_gas,Per-sector copy of the OTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCBIOS01,Low-temperature space heat technology based on solid biomass (boiler),Vehicles,Biomass,IVHSPC,solid_biomass,boiler,,collapsed,boiler_spc_biomass,solid_biomass,Per-sector copy of the SPC duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCHCO01,Low-temperature space heat  technology based on coal (boiler),Vehicles,Coal,IVHSPC,coal,boiler,,collapsed,boiler_spc_coal,coal,Per-sector copy of the SPC duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCLPG01,Low-temperature space heat technology based on liquified petroleum gas (boiler),Vehicles,Oil,IVHSPC,lpg,boiler,,collapsed,boiler_spc_lpg,lpg,Per-sector copy of the SPC duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCNGA01,Low-temperature space heat technology based on natural gas (boiler),Vehicles,Natural gas,IVHSPC,natural_gas,boiler,,collapsed,boiler_spc_gas,natural_gas,Per-sector copy of the SPC duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVH01,"Demand technology (not an actual technology only transforms energy services (IVHHTH, IVHLTH, IVHMOT, IVHOTH, IVHSPC) into final demand commodity (IVH))",Vehicles,Standard_FF,IVH,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
IVHCHPCCGTH01,CCGT CHP based on hydrogen,Vehicles,Hydrogen,IVHSTM,hydrogen,chp,,collapsed,chp_hydrogen_ccgt,hydrogen,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHELC01,High-temperature heat technology based on electricity (boiler),Vehicles,Electricity,IVHHTH,electricity,furnace,,collapsed,furnace_ht_elec,electricity,Per-sector copy of the HTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHHTHHDG01,High-temperature heat technology based on hydrogen (boiler),Vehicles,Hydrogen,IVHHTH,hydrogen,furnace,,collapsed,furnace_ht_hydrogen,hydrogen,Per-sector copy of the HTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHELC01,Low-temperature heat  technology based on electricity (boiler),Vehicles,Electricity,IVHLTH,electricity,resistance_heater,,collapsed,resistance_heater_lt,electricity,Per-sector copy of the LTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHELCHP01,Low-temperature heat  technology based on heat pump,Vehicles,Heat pump,IVHLTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHLTHHDG01,Low-temperature heat  technology based on hydrogen (boiler),Vehicles,Hydrogen,IVHLTH,hydrogen,boiler,,collapsed,boiler_lt_hydrogen,hydrogen,Per-sector copy of the LTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
